employee_code,exam_date,slot,available,professor_name,designation,department_id
PHY006,2025-12-13,AN,true,Prof_PHY_006,ASSISTANT_PROFESSOR,2
PHY006,2025-12-15,FN,true,Prof_PHY_006,ASSISTANT_PROFESSOR,2
PHY006,2025-12-15,AN,true,Prof_PHY_006,ASSISTANT_PROFESSOR,2
PHY006,2025-12-16,FN,true,Prof_PHY_006,ASSISTANT_PROFESSOR,2
PHY006,2025-12-16,AN,true,Prof_PHY_006,ASSISTANT_PROFESSOR,2
PHY006,2025-12-17,FN,true,Prof_PHY_006,ASSISTANT_PROFESSOR,2
PHY006,2025-12-17,AN,true,Prof_PHY_006,ASSISTANT_PROFESSOR,2
PHY006,2025-12-18,FN,false,Prof_PHY_006,ASSISTANT_PROFESSOR,2
PHY006,2025-12-18,AN,true,Prof_PHY_006,ASSISTANT_PROFESSOR,2
PHY006,2025-12-19,FN,true,Prof_PHY_006,ASSISTANT_PROFESSOR,2
PHY006,2025-12-19,AN,true,Prof_PHY_006,ASSISTANT_PROFESSOR,2
PHY006,2025-12-20,FN,true,Prof_PHY_006,ASSISTANT_PROFESSOR,2
PHY006,2025-12-20,AN,true,Prof_PHY_006,ASSISTANT_PROFESSOR,2
PHY006,2025-12-22,FN,true,Prof_PHY_006,ASSISTANT_PROFESSOR,2
PHY006,2025-12-22,AN,true,Prof_PHY_006,ASSISTANT_PROFESSOR,2
PHY006,2025-11-25,FN,true,Prof_PHY_006,ASSISTANT_PROFESSOR,2
PHY006,2025-11-25,AN,true,Prof_PHY_006,ASSISTANT_PROFESSOR,2
SOC001,2025-12-08,FN,false,Prof_SOC_001,PROFESSOR,3
SOC001,2025-12-08,AN,true,Prof_SOC_001,PROFESSOR,3
SOC001,2025-12-09,FN,false,Prof_SOC_001,PROFESSOR,3
SOC001,2025-12-09,AN,false,Prof_SOC_001,PROFESSOR,3
SOC001,2025-12-10,FN,true,Prof_SOC_001,PROFESSOR,3
SOC001,2025-12-10,AN,true,Prof_SOC_001,PROFESSOR,3
SOC001,2025-12-11,FN,true,Prof_SOC_001,PROFESSOR,3
SOC001,2025-12-11,AN,false,Prof_SOC_001,PROFESSOR,3
SOC001,2025-12-12,FN,false,Prof_SOC_001,PROFESSOR,3
SOC001,2025-12-12,AN,false,Prof_SOC_001,PROFESSOR,3
SOC001,2025-12-13,FN,true,Prof_SOC_001,PROFESSOR,3
SOC001,2025-12-13,AN,true,Prof_SOC_001,PROFESSOR,3
SOC001,2025-12-15,FN,true,Prof_SOC_001,PROFESSOR,3
SOC001,2025-12-15,AN,true,Prof_SOC_001,PROFESSOR,3
SOC001,2025-12-16,FN,true,Prof_SOC_001,PROFESSOR,3
SOC001,2025-12-16,AN,true,Prof_SOC_001,PROFESSOR,3
SOC001,2025-12-17,FN,false,Prof_SOC_001,PROFESSOR,3
SOC001,2025-12-17,AN,true,Prof_SOC_001,PROFESSOR,3
SOC001,2025-12-18,FN,true,Prof_SOC_001,PROFESSOR,3
SOC001,2025-12-18,AN,false,Prof_SOC_001,PROFESSOR,3
SOC001,2025-12-19,FN,true,Prof_SOC_001,PROFESSOR,3
SOC001,2025-12-19,AN,true,Prof_SOC_001,PROFESSOR,3
SOC001,2025-12-20,FN,false,Prof_SOC_001,PROFESSOR,3
SOC001,2025-12-20,AN,true,Prof_SOC_001,PROFESSOR,3
SOC001,2025-12-22,FN,true,Prof_SOC_001,PROFESSOR,3
SOC001,2025-12-22,AN,true,Prof_SOC_001,PROFESSOR,3
SOC001,2025-11-25,FN,false,Prof_SOC_001,PROFESSOR,3
SOC001,2025-11-25,AN,true,Prof_SOC_001,PROFESSOR,3
SOC002,2025-12-08,FN,true,Prof_SOC_002,ASSOCIATE_PROFESSOR,3
SOC002,2025-12-08,AN,true,Prof_SOC_002,ASSOCIATE_PROFESSOR,3
SOC002,2025-12-09,FN,true,Prof_SOC_002,ASSOCIATE_PROFESSOR,3
SOC002,2025-12-09,AN,true,Prof_SOC_002,ASSOCIATE_PROFESSOR,3
SOC002,2025-12-10,FN,true,Prof_SOC_002,ASSOCIATE_PROFESSOR,3
SOC002,2025-12-10,AN,false,Prof_SOC_002,ASSOCIATE_PROFESSOR,3
SOC002,2025-12-11,FN,true,Prof_SOC_002,ASSOCIATE_PROFESSOR,3
SOC002,2025-12-11,AN,false,Prof_SOC_002,ASSOCIATE_PROFESSOR,3
SOC002,2025-12-12,FN,true,Prof_SOC_002,ASSOCIATE_PROFESSOR,3
SOC002,2025-12-12,AN,true,Prof_SOC_002,ASSOCIATE_PROFESSOR,3
SOC002,2025-12-13,FN,true,Prof_SOC_002,ASSOCIATE_PROFESSOR,3
SOC002,2025-12-13,AN,false,Prof_SOC_002,ASSOCIATE_PROFESSOR,3
SOC002,2025-12-15,FN,true,Prof_SOC_002,ASSOCIATE_PROFESSOR,3
SOC002,2025-12-15,AN,true,Prof_SOC_002,ASSOCIATE_PROFESSOR,3
SOC002,2025-12-16,FN,true,Prof_SOC_002,ASSOCIATE_PROFESSOR,3
SOC002,2025-12-16,AN,true,Prof_SOC_002,ASSOCIATE_PROFESSOR,3
SOC002,2025-12-17,FN,true,Prof_SOC_002,ASSOCIATE_PROFESSOR,3
SOC002,2025-12-17,AN,true,Prof_SOC_002,ASSOCIATE_PROFESSOR,3
SOC002,2025-12-18,FN,false,Prof_SOC_002,ASSOCIATE_PROFESSOR,3
SOC002,2025-12-18,AN,false,Prof_SOC_002,ASSOCIATE_PROFESSOR,3
SOC002,2025-12-19,FN,true,Prof_SOC_002,ASSOCIATE_PROFESSOR,3
SOC002,2025-12-19,AN,true,Prof_SOC_002,ASSOCIATE_PROFESSOR,3
SOC002,2025-12-20,FN,true,Prof_SOC_002,ASSOCIATE_PROFESSOR,3
SOC002,2025-12-20,AN,true,Prof_SOC_002,ASSOCIATE_PROFESSOR,3
SOC002,2025-12-22,FN,true,Prof_SOC_002,ASSOCIATE_PROFESSOR,3
SOC002,2025-12-22,AN,false,Prof_SOC_002,ASSOCIATE_PROFESSOR,3
SOC002,2025-11-25,FN,false,Prof_SOC_002,ASSOCIATE_PROFESSOR,3
SOC002,2025-11-25,AN,true,Prof_SOC_002,ASSOCIATE_PROFESSOR,3
SOC003,2025-12-08,FN,true,Prof_SOC_003,ASSISTANT_PROFESSOR,3
SOC003,2025-12-08,AN,false,Prof_SOC_003,ASSISTANT_PROFESSOR,3
SOC003,2025-12-09,FN,true,Prof_SOC_003,ASSISTANT_PROFESSOR,3
SOC003,2025-12-09,AN,false,Prof_SOC_003,ASSISTANT_PROFESSOR,3
SOC003,2025-12-10,FN,true,Prof_SOC_003,ASSISTANT_PROFESSOR,3
SOC003,2025-12-10,AN,true,Prof_SOC_003,ASSISTANT_PROFESSOR,3
SOC003,2025-12-11,FN,true,Prof_SOC_003,ASSISTANT_PROFESSOR,3
SOC003,2025-12-11,AN,false,Prof_SOC_003,ASSISTANT_PROFESSOR,3
SOC003,2025-12-12,FN,true,Prof_SOC_003,ASSISTANT_PROFESSOR,3
SOC003,2025-12-12,AN,true,Prof_SOC_003,ASSISTANT_PROFESSOR,3
SOC003,2025-12-13,FN,true,Prof_SOC_003,ASSISTANT_PROFESSOR,3
SOC003,2025-12-13,AN,true,Prof_SOC_003,ASSISTANT_PROFESSOR,3
SOC003,2025-12-15,FN,true,Prof_SOC_003,ASSISTANT_PROFESSOR,3
SOC003,2025-12-15,AN,false,Prof_SOC_003,ASSISTANT_PROFESSOR,3
SOC003,2025-12-16,FN,true,Prof_SOC_003,ASSISTANT_PROFESSOR,3
SOC003,2025-12-16,AN,true,Prof_SOC_003,ASSISTANT_PROFESSOR,3
SOC003,2025-12-17,FN,true,Prof_SOC_003,ASSISTANT_PROFESSOR,3
SOC003,2025-12-17,AN,true,Prof_SOC_003,ASSISTANT_PROFESSOR,3
SOC003,2025-12-18,FN,false,Prof_SOC_003,ASSISTANT_PROFESSOR,3
SOC003,2025-12-18,AN,true,Prof_SOC_003,ASSISTANT_PROFESSOR,3
SOC003,2025-12-19,FN,true,Prof_SOC_003,ASSISTANT_PROFESSOR,3
SOC003,2025-12-19,AN,true,Prof_SOC_003,ASSISTANT_PROFESSOR,3
SOC003,2025-12-20,FN,true,Prof_SOC_003,ASSISTANT_PROFESSOR,3
SOC003,2025-12-20,AN,true,Prof_SOC_003,ASSISTANT_PROFESSOR,3
SOC003,2025-12-22,FN,true,Prof_SOC_003,ASSISTANT_PROFESSOR,3
SOC003,2025-12-22,AN,true,Prof_SOC_003,ASSISTANT_PROFESSOR,3
SOC003,2025-11-25,FN,true,Prof_SOC_003,ASSISTANT_PROFESSOR,3
SOC003,2025-11-25,AN,true,Prof_SOC_003,ASSISTANT_PROFESSOR,3
SOC004,2025-12-08,FN,false,Prof_SOC_004,PROFESSOR,3
SOC004,2025-12-08,AN,true,Prof_SOC_004,PROFESSOR,3
SOC004,2025-12-09,FN,true,Prof_SOC_004,PROFESSOR,3
SOC004,2025-12-09,AN,true,Prof_SOC_004,PROFESSOR,3
SOC004,2025-12-10,FN,false,Prof_SOC_004,PROFESSOR,3
SOC004,2025-12-10,AN,false,Prof_SOC_004,PROFESSOR,3
SOC004,2025-12-11,FN,true,Prof_SOC_004,PROFESSOR,3
SOC004,2025-12-11,AN,false,Prof_SOC_004,PROFESSOR,3
SOC004,2025-12-12,FN,true,Prof_SOC_004,PROFESSOR,3
SOC004,2025-12-12,AN,false,Prof_SOC_004,PROFESSOR,3
SOC004,2025-12-13,FN,true,Prof_SOC_004,PROFESSOR,3
SOC004,2025-12-13,AN,true,Prof_SOC_004,PROFESSOR,3
SOC004,2025-12-15,FN,false,Prof_SOC_004,PROFESSOR,3
SOC004,2025-12-15,AN,true,Prof_SOC_004,PROFESSOR,3
SOC004,2025-12-16,FN,true,Prof_SOC_004,PROFESSOR,3
SOC004,2025-12-16,AN,true,Prof_SOC_004,PROFESSOR,3
SOC004,2025-12-17,FN,true,Prof_SOC_004,PROFESSOR,3
SOC004,2025-12-17,AN,true,Prof_SOC_004,PROFESSOR,3
SOC004,2025-12-18,FN,true,Prof_SOC_004,PROFESSOR,3
SOC004,2025-12-18,AN,true,Prof_SOC_004,PROFESSOR,3
SOC004,2025-12-19,FN,true,Prof_SOC_004,PROFESSOR,3
SOC004,2025-12-19,AN,true,Prof_SOC_004,PROFESSOR,3
SOC004,2025-12-20,FN,true,Prof_SOC_004,PROFESSOR,3
SOC004,2025-12-20,AN,true,Prof_SOC_004,PROFESSOR,3
SOC004,2025-12-22,FN,true,Prof_SOC_004,PROFESSOR,3
SOC004,2025-12-22,AN,true,Prof_SOC_004,PROFESSOR,3
SOC004,2025-11-25,FN,false,Prof_SOC_004,PROFESSOR,3
SOC004,2025-11-25,AN,false,Prof_SOC_004,PROFESSOR,3
SOC005,2025-12-08,FN,true,Prof_SOC_005,ASSOCIATE_PROFESSOR,3
SOC005,2025-12-08,AN,true,Prof_SOC_005,ASSOCIATE_PROFESSOR,3
SOC005,2025-12-09,FN,false,Prof_SOC_005,ASSOCIATE_PROFESSOR,3
SOC005,2025-12-09,AN,true,Prof_SOC_005,ASSOCIATE_PROFESSOR,3
SOC005,2025-12-10,FN,true,Prof_SOC_005,ASSOCIATE_PROFESSOR,3
SOC005,2025-12-10,AN,true,Prof_SOC_005,ASSOCIATE_PROFESSOR,3
SOC005,2025-12-11,FN,true,Prof_SOC_005,ASSOCIATE_PROFESSOR,3
SOC005,2025-12-11,AN,true,Prof_SOC_005,ASSOCIATE_PROFESSOR,3
SOC005,2025-12-12,FN,true,Prof_SOC_005,ASSOCIATE_PROFESSOR,3
SOC005,2025-12-12,AN,true,Prof_SOC_005,ASSOCIATE_PROFESSOR,3
SOC005,2025-12-13,FN,true,Prof_SOC_005,ASSOCIATE_PROFESSOR,3
SOC005,2025-12-13,AN,false,Prof_SOC_005,ASSOCIATE_PROFESSOR,3
SOC005,2025-12-15,FN,true,Prof_SOC_005,ASSOCIATE_PROFESSOR,3
SOC005,2025-12-15,AN,true,Prof_SOC_005,ASSOCIATE_PROFESSOR,3
SOC005,2025-12-16,FN,false,Prof_SOC_005,ASSOCIATE_PROFESSOR,3
SOC005,2025-12-16,AN,true,Prof_SOC_005,ASSOCIATE_PROFESSOR,3
SOC005,2025-12-17,FN,true,Prof_SOC_005,ASSOCIATE_PROFESSOR,3
SOC005,2025-12-17,AN,true,Prof_SOC_005,ASSOCIATE_PROFESSOR,3
SOC005,2025-12-18,FN,true,Prof_SOC_005,ASSOCIATE_PROFESSOR,3
SOC005,2025-12-18,AN,true,Prof_SOC_005,ASSOCIATE_PROFESSOR,3
SOC005,2025-12-19,FN,true,Prof_SOC_005,ASSOCIATE_PROFESSOR,3
SOC005,2025-12-19,AN,true,Prof_SOC_005,ASSOCIATE_PROFESSOR,3
SOC005,2025-12-20,FN,true,Prof_SOC_005,ASSOCIATE_PROFESSOR,3
SOC005,2025-12-20,AN,false,Prof_SOC_005,ASSOCIATE_PROFESSOR,3
SOC005,2025-12-22,FN,true,Prof_SOC_005,ASSOCIATE_PROFESSOR,3
SOC005,2025-12-22,AN,true,Prof_SOC_005,ASSOCIATE_PROFESSOR,3
SOC005,2025-11-25,FN,true,Prof_SOC_005,ASSOCIATE_PROFESSOR,3
SOC005,2025-11-25,AN,true,Prof_SOC_005,ASSOCIATE_PROFESSOR,3
SOC006,2025-12-08,FN,true,Prof_SOC_006,ASSISTANT_PROFESSOR,3
SOC006,2025-12-08,AN,true,Prof_SOC_006,ASSISTANT_PROFESSOR,3
SOC006,2025-12-09,FN,false,Prof_SOC_006,ASSISTANT_PROFESSOR,3
SOC006,2025-12-09,AN,true,Prof_SOC_006,ASSISTANT_PROFESSOR,3
SOC006,2025-12-10,FN,true,Prof_SOC_006,ASSISTANT_PROFESSOR,3
SOC006,2025-12-10,AN,true,Prof_SOC_006,ASSISTANT_PROFESSOR,3
SOC006,2025-12-11,FN,false,Prof_SOC_006,ASSISTANT_PROFESSOR,3
SOC006,2025-12-11,AN,false,Prof_SOC_006,ASSISTANT_PROFESSOR,3
SOC006,2025-12-12,FN,true,Prof_SOC_006,ASSISTANT_PROFESSOR,3
SOC006,2025-12-12,AN,false,Prof_SOC_006,ASSISTANT_PROFESSOR,3
SOC006,2025-12-13,FN,true,Prof_SOC_006,ASSISTANT_PROFESSOR,3
SOC006,2025-12-13,AN,false,Prof_SOC_006,ASSISTANT_PROFESSOR,3
SOC006,2025-12-15,FN,true,Prof_SOC_006,ASSISTANT_PROFESSOR,3
SOC006,2025-12-15,AN,true,Prof_SOC_006,ASSISTANT_PROFESSOR,3
SOC006,2025-12-16,FN,true,Prof_SOC_006,ASSISTANT_PROFESSOR,3
SOC006,2025-12-16,AN,false,Prof_SOC_006,ASSISTANT_PROFESSOR,3
SOC006,2025-12-17,FN,true,Prof_SOC_006,ASSISTANT_PROFESSOR,3
SOC006,2025-12-17,AN,true,Prof_SOC_006,ASSISTANT_PROFESSOR,3
SOC006,2025-12-18,FN,true,Prof_SOC_006,ASSISTANT_PROFESSOR,3
SOC006,2025-12-18,AN,true,Prof_SOC_006,ASSISTANT_PROFESSOR,3
SOC006,2025-12-19,FN,false,Prof_SOC_006,ASSISTANT_PROFESSOR,3
SOC006,2025-12-19,AN,true,Prof_SOC_006,ASSISTANT_PROFESSOR,3
SOC006,2025-12-20,FN,true,Prof_SOC_006,ASSISTANT_PROFESSOR,3
SOC006,2025-12-20,AN,true,Prof_SOC_006,ASSISTANT_PROFESSOR,3
SOC006,2025-12-22,FN,true,Prof_SOC_006,ASSISTANT_PROFESSOR,3
SOC006,2025-12-22,AN,true,Prof_SOC_006,ASSISTANT_PROFESSOR,3
SOC006,2025-11-25,FN,true,Prof_SOC_006,ASSISTANT_PROFESSOR,3
SOC006,2025-11-25,AN,true,Prof_SOC_006,ASSISTANT_PROFESSOR,3
NSS001,2025-12-08,FN,true,Prof_NSS_001,PROFESSOR,4
NSS001,2025-12-08,AN,true,Prof_NSS_001,PROFESSOR,4
NSS001,2025-12-09,FN,true,Prof_NSS_001,PROFESSOR,4
NSS001,2025-12-09,AN,true,Prof_NSS_001,PROFESSOR,4
NSS001,2025-12-10,FN,false,Prof_NSS_001,PROFESSOR,4
NSS001,2025-12-10,AN,true,Prof_NSS_001,PROFESSOR,4
NSS001,2025-12-11,FN,false,Prof_NSS_001,PROFESSOR,4
NSS001,2025-12-11,AN,true,Prof_NSS_001,PROFESSOR,4
NSS001,2025-12-12,FN,true,Prof_NSS_001,PROFESSOR,4
NSS001,2025-12-12,AN,true,Prof_NSS_001,PROFESSOR,4
NSS001,2025-12-13,FN,true,Prof_NSS_001,PROFESSOR,4
NSS001,2025-12-13,AN,true,Prof_NSS_001,PROFESSOR,4
NSS001,2025-12-15,FN,true,Prof_NSS_001,PROFESSOR,4
NSS001,2025-12-15,AN,true,Prof_NSS_001,PROFESSOR,4
NSS001,2025-12-16,FN,true,Prof_NSS_001,PROFESSOR,4
NSS001,2025-12-16,AN,false,Prof_NSS_001,PROFESSOR,4
NSS001,2025-12-17,FN,false,Prof_NSS_001,PROFESSOR,4
NSS001,2025-12-17,AN,true,Prof_NSS_001,PROFESSOR,4
NSS001,2025-12-18,FN,false,Prof_NSS_001,PROFESSOR,4
NSS001,2025-12-18,AN,true,Prof_NSS_001,PROFESSOR,4
NSS001,2025-12-19,FN,true,Prof_NSS_001,PROFESSOR,4
NSS001,2025-12-19,AN,true,Prof_NSS_001,PROFESSOR,4
NSS001,2025-12-20,FN,false,Prof_NSS_001,PROFESSOR,4
NSS001,2025-12-20,AN,true,Prof_NSS_001,PROFESSOR,4
NSS001,2025-12-22,FN,true,Prof_NSS_001,PROFESSOR,4
NSS001,2025-12-22,AN,true,Prof_NSS_001,PROFESSOR,4
NSS001,2025-11-25,FN,true,Prof_NSS_001,PROFESSOR,4
NSS001,2025-11-25,AN,true,Prof_NSS_001,PROFESSOR,4
NSS002,2025-12-08,FN,true,Prof_NSS_002,ASSOCIATE_PROFESSOR,4
NSS002,2025-12-08,AN,true,Prof_NSS_002,ASSOCIATE_PROFESSOR,4
NSS002,2025-12-09,FN,true,Prof_NSS_002,ASSOCIATE_PROFESSOR,4
NSS002,2025-12-09,AN,true,Prof_NSS_002,ASSOCIATE_PROFESSOR,4
NSS002,2025-12-10,FN,true,Prof_NSS_002,ASSOCIATE_PROFESSOR,4
NSS002,2025-12-10,AN,true,Prof_NSS_002,ASSOCIATE_PROFESSOR,4
NSS002,2025-12-11,FN,true,Prof_NSS_002,ASSOCIATE_PROFESSOR,4
NSS002,2025-12-11,AN,true,Prof_NSS_002,ASSOCIATE_PROFESSOR,4
NSS002,2025-12-12,FN,true,Prof_NSS_002,ASSOCIATE_PROFESSOR,4
NSS002,2025-12-12,AN,true,Prof_NSS_002,ASSOCIATE_PROFESSOR,4
NSS002,2025-12-13,FN,false,Prof_NSS_002,ASSOCIATE_PROFESSOR,4
NSS002,2025-12-13,AN,true,Prof_NSS_002,ASSOCIATE_PROFESSOR,4
NSS002,2025-12-15,FN,true,Prof_NSS_002,ASSOCIATE_PROFESSOR,4
NSS002,2025-12-15,AN,true,Prof_NSS_002,ASSOCIATE_PROFESSOR,4
NSS002,2025-12-16,FN,false,Prof_NSS_002,ASSOCIATE_PROFESSOR,4
NSS002,2025-12-16,AN,true,Prof_NSS_002,ASSOCIATE_PROFESSOR,4
NSS002,2025-12-17,FN,true,Prof_NSS_002,ASSOCIATE_PROFESSOR,4
NSS002,2025-12-17,AN,true,Prof_NSS_002,ASSOCIATE_PROFESSOR,4
NSS002,2025-12-18,FN,true,Prof_NSS_002,ASSOCIATE_PROFESSOR,4
NSS002,2025-12-18,AN,true,Prof_NSS_002,ASSOCIATE_PROFESSOR,4
NSS002,2025-12-19,FN,true,Prof_NSS_002,ASSOCIATE_PROFESSOR,4
NSS002,2025-12-19,AN,true,Prof_NSS_002,ASSOCIATE_PROFESSOR,4
NSS002,2025-12-20,FN,false,Prof_NSS_002,ASSOCIATE_PROFESSOR,4
NSS002,2025-12-20,AN,true,Prof_NSS_002,ASSOCIATE_PROFESSOR,4
NSS002,2025-12-22,FN,true,Prof_NSS_002,ASSOCIATE_PROFESSOR,4
NSS002,2025-12-22,AN,true,Prof_NSS_002,ASSOCIATE_PROFESSOR,4
NSS002,2025-11-25,FN,true,Prof_NSS_002,ASSOCIATE_PROFESSOR,4
NSS002,2025-11-25,AN,true,Prof_NSS_002,ASSOCIATE_PROFESSOR,4
NSS003,2025-12-08,FN,true,Prof_NSS_003,ASSISTANT_PROFESSOR,4
NSS003,2025-12-08,AN,true,Prof_NSS_003,ASSISTANT_PROFESSOR,4
NSS003,2025-12-09,FN,false,Prof_NSS_003,ASSISTANT_PROFESSOR,4
NSS003,2025-12-09,AN,false,Prof_NSS_003,ASSISTANT_PROFESSOR,4
NSS003,2025-12-10,FN,true,Prof_NSS_003,ASSISTANT_PROFESSOR,4
NSS003,2025-12-10,AN,true,Prof_NSS_003,ASSISTANT_PROFESSOR,4
NSS003,2025-12-11,FN,true,Prof_NSS_003,ASSISTANT_PROFESSOR,4
NSS003,2025-12-11,AN,true,Prof_NSS_003,ASSISTANT_PROFESSOR,4
NSS003,2025-12-12,FN,true,Prof_NSS_003,ASSISTANT_PROFESSOR,4
NSS003,2025-12-12,AN,true,Prof_NSS_003,ASSISTANT_PROFESSOR,4
NSS003,2025-12-13,FN,true,Prof_NSS_003,ASSISTANT_PROFESSOR,4
NSS003,2025-12-13,AN,true,Prof_NSS_003,ASSISTANT_PROFESSOR,4
NSS003,2025-12-15,FN,true,Prof_NSS_003,ASSISTANT_PROFESSOR,4
NSS003,2025-12-15,AN,false,Prof_NSS_003,ASSISTANT_PROFESSOR,4
NSS003,2025-12-16,FN,true,Prof_NSS_003,ASSISTANT_PROFESSOR,4
NSS003,2025-12-16,AN,false,Prof_NSS_003,ASSISTANT_PROFESSOR,4
NSS003,2025-12-17,FN,true,Prof_NSS_003,ASSISTANT_PROFESSOR,4
NSS003,2025-12-17,AN,true,Prof_NSS_003,ASSISTANT_PROFESSOR,4
NSS003,2025-12-18,FN,true,Prof_NSS_003,ASSISTANT_PROFESSOR,4
NSS003,2025-12-18,AN,true,Prof_NSS_003,ASSISTANT_PROFESSOR,4
NSS003,2025-12-19,FN,true,Prof_NSS_003,ASSISTANT_PROFESSOR,4
NSS003,2025-12-19,AN,false,Prof_NSS_003,ASSISTANT_PROFESSOR,4
NSS003,2025-12-20,FN,false,Prof_NSS_003,ASSISTANT_PROFESSOR,4
NSS003,2025-12-20,AN,false,Prof_NSS_003,ASSISTANT_PROFESSOR,4
NSS003,2025-12-22,FN,true,Prof_NSS_003,ASSISTANT_PROFESSOR,4
NSS003,2025-12-22,AN,true,Prof_NSS_003,ASSISTANT_PROFESSOR,4
NSS003,2025-11-25,FN,true,Prof_NSS_003,ASSISTANT_PROFESSOR,4
NSS003,2025-11-25,AN,true,Prof_NSS_003,ASSISTANT_PROFESSOR,4
NSS004,2025-12-08,FN,true,Prof_NSS_004,PROFESSOR,4
NSS004,2025-12-08,AN,true,Prof_NSS_004,PROFESSOR,4
NSS004,2025-12-09,FN,true,Prof_NSS_004,PROFESSOR,4
NSS004,2025-12-09,AN,false,Prof_NSS_004,PROFESSOR,4
NSS004,2025-12-10,FN,true,Prof_NSS_004,PROFESSOR,4
NSS004,2025-12-10,AN,true,Prof_NSS_004,PROFESSOR,4
NSS004,2025-12-11,FN,true,Prof_NSS_004,PROFESSOR,4
NSS004,2025-12-11,AN,false,Prof_NSS_004,PROFESSOR,4
NSS004,2025-12-12,FN,true,Prof_NSS_004,PROFESSOR,4
NSS004,2025-12-12,AN,false,Prof_NSS_004,PROFESSOR,4
NSS004,2025-12-13,FN,true,Prof_NSS_004,PROFESSOR,4
NSS004,2025-12-13,AN,true,Prof_NSS_004,PROFESSOR,4
NSS004,2025-12-15,FN,false,Prof_NSS_004,PROFESSOR,4
NSS004,2025-12-15,AN,true,Prof_NSS_004,PROFESSOR,4
NSS004,2025-12-16,FN,true,Prof_NSS_004,PROFESSOR,4
NSS004,2025-12-16,AN,true,Prof_NSS_004,PROFESSOR,4
NSS004,2025-12-17,FN,false,Prof_NSS_004,PROFESSOR,4
NSS004,2025-12-17,AN,true,Prof_NSS_004,PROFESSOR,4
NSS004,2025-12-18,FN,false,Prof_NSS_004,PROFESSOR,4
NSS004,2025-12-18,AN,true,Prof_NSS_004,PROFESSOR,4
NSS004,2025-12-19,FN,true,Prof_NSS_004,PROFESSOR,4
NSS004,2025-12-19,AN,true,Prof_NSS_004,PROFESSOR,4
NSS004,2025-12-20,FN,true,Prof_NSS_004,PROFESSOR,4
NSS004,2025-12-20,AN,false,Prof_NSS_004,PROFESSOR,4
NSS004,2025-12-22,FN,true,Prof_NSS_004,PROFESSOR,4
NSS004,2025-12-22,AN,true,Prof_NSS_004,PROFESSOR,4
NSS004,2025-11-25,FN,false,Prof_NSS_004,PROFESSOR,4
NSS004,2025-11-25,AN,true,Prof_NSS_004,PROFESSOR,4
NSS005,2025-12-08,FN,false,Prof_NSS_005,ASSOCIATE_PROFESSOR,4
NSS005,2025-12-08,AN,false,Prof_NSS_005,ASSOCIATE_PROFESSOR,4
NSS005,2025-12-09,FN,true,Prof_NSS_005,ASSOCIATE_PROFESSOR,4
NSS005,2025-12-09,AN,true,Prof_NSS_005,ASSOCIATE_PROFESSOR,4
NSS005,2025-12-10,FN,true,Prof_NSS_005,ASSOCIATE_PROFESSOR,4
NSS005,2025-12-10,AN,false,Prof_NSS_005,ASSOCIATE_PROFESSOR,4
NSS005,2025-12-11,FN,true,Prof_NSS_005,ASSOCIATE_PROFESSOR,4
NSS005,2025-12-11,AN,false,Prof_NSS_005,ASSOCIATE_PROFESSOR,4
NSS005,2025-12-12,FN,true,Prof_NSS_005,ASSOCIATE_PROFESSOR,4
NSS005,2025-12-12,AN,false,Prof_NSS_005,ASSOCIATE_PROFESSOR,4
NSS005,2025-12-13,FN,true,Prof_NSS_005,ASSOCIATE_PROFESSOR,4
NSS005,2025-12-13,AN,true,Prof_NSS_005,ASSOCIATE_PROFESSOR,4
NSS005,2025-12-15,FN,true,Prof_NSS_005,ASSOCIATE_PROFESSOR,4
NSS005,2025-12-15,AN,true,Prof_NSS_005,ASSOCIATE_PROFESSOR,4
NSS005,2025-12-16,FN,true,Prof_NSS_005,ASSOCIATE_PROFESSOR,4
NSS005,2025-12-16,AN,true,Prof_NSS_005,ASSOCIATE_PROFESSOR,4
NSS005,2025-12-17,FN,true,Prof_NSS_005,ASSOCIATE_PROFESSOR,4
NSS005,2025-12-17,AN,true,Prof_NSS_005,ASSOCIATE_PROFESSOR,4
NSS005,2025-12-18,FN,true,Prof_NSS_005,ASSOCIATE_PROFESSOR,4
NSS005,2025-12-18,AN,true,Prof_NSS_005,ASSOCIATE_PROFESSOR,4
NSS005,2025-12-19,FN,true,Prof_NSS_005,ASSOCIATE_PROFESSOR,4
NSS005,2025-12-19,AN,true,Prof_NSS_005,ASSOCIATE_PROFESSOR,4
NSS005,2025-12-20,FN,true,Prof_NSS_005,ASSOCIATE_PROFESSOR,4
NSS005,2025-12-20,AN,true,Prof_NSS_005,ASSOCIATE_PROFESSOR,4
NSS005,2025-12-22,FN,true,Prof_NSS_005,ASSOCIATE_PROFESSOR,4
NSS005,2025-12-22,AN,false,Prof_NSS_005,ASSOCIATE_PROFESSOR,4
NSS005,2025-11-25,FN,true,Prof_NSS_005,ASSOCIATE_PROFESSOR,4
NSS005,2025-11-25,AN,true,Prof_NSS_005,ASSOCIATE_PROFESSOR,4
NSS006,2025-12-08,FN,true,Prof_NSS_006,ASSISTANT_PROFESSOR,4
NSS006,2025-12-08,AN,true,Prof_NSS_006,ASSISTANT_PROFESSOR,4
